,IATA,Latitude,Longitude
2333,SDE,-27.7655563354,-64.3099975586
2334,\N,-28.0377998352,-67.5802993774
2335,IRJ,-29.381599426300003,-66.7957992554
2336,\N,-29.2238998413,-67.4389038086
2337,TUC,-26.8409,-65.104897
2338,UAQ,-31.571501,-68.418198
2339,RCU,-33.0850982666,-64.2612991333
2340,VDR,-31.945199966399997,-65.1463012695
2341,\N,-22.1506004333,-65.57749938959999
2342,\N,-32.6836,-62.1578
2343,\N,-33.729900360100004,-65.3873977661
2344,LUQ,-33.2732009888,-66.3563995361
2345,CNQ,-27.4455,-58.7619
2346,RES,-27.45,-59.0561
2347,FMA,-26.2127,-58.2281
2348,IGR,-25.737300872800002,-54.473400116
2349,AOL,-29.6894,-57.1521
2350,\N,-30.2719,-57.6402
2351,PSS,-27.3858,-55.9707
2352,SLA,-24.856000900300003,-65.4861984253
2353,JUJ,-24.3927993774,-65.0978012085
2354,ORA,-23.1527996063,-64.3292007446
2355,\N,-34.1353988647,-63.362300872799985
2356,\N,-26.397499084499998,-54.5746994019
2357,\N,-29.1058,-59.2189
2358,\N,-27.518199920700003,-55.1241989136
2359,\N,-29.2103,-59.68
2360,\N,-29.7706,-57.9789
2361,EHL,-41.9431991577,-71.53230285640001
2362,CRD,-45.7853,-67.4655
2363,EQS,-42.908000946,-71.139503479
2364,REL,-43.2105,-65.2703
2365,VDM,-40.8692,-63.0004
2366,PMY,-42.7592,-65.1027
2367,\N,-64.2382965088,-56.630798339799995
2368,PUD,-47.7353,-65.9041
2369,RGA,-53.7777,-67.7494
2370,RGL,-51.6089,-69.3126
2371,USH,-54.8433,-68.2958
2372,ULA,-49.3068,-67.8026
2373,PMQ,-46.53789901729999,-70.9786987305
2374,RZA,-50.0165,-68.5792
2375,BHI,-38.725,-62.1693
2376,\N,-37.446098,-61.889301
2377,\N,-36.8899993896,-60.216598510699995
2378,\N,-35.696201324499995,-63.7583007812
2379,\N,-38.3869,-60.3297
2380,\N,-36.1866,-61.0764
2381,MDQ,-37.9342,-57.5733
2382,NQN,-38.9490013123,-68.1557006836
2383,\N,-35.8446,-61.8576
2384,RSA,-36.588299,-64.27570300000001
2385,BRC,-41.1511993408,-71.1575012207
2386,TDL,-37.2374000549,-59.227901458699996
2387,VLG,-37.2354,-57.0292
2388,\N,-38.939701080300004,-69.2646026611
2389,CPC,-40.0754013062,-71.13729858399999
2390,CDJ,-8.348349571228027,-49.30149841308594
2391,\N,-22.875099,-43.384701
2392,\N,2.0775099999999997,-50.8582
2393,AQA,-21.812000274699997,-48.13299942020001
2394,AJU,-10.984000206,-37.0703010559
2395,AFL,-9.866389274600001,-56.104999542200005
2396,ARU,-21.1413002014,-50.4247016907
2397,BEL,-1.3792500495900002,-48.476299285900005
2398,BGX,-31.39049911499,-54.112201690674
2399,PLU,-19.851200103759766,-43.950599670410156
2400,BFH,-25.4050998688,-49.2319984436
2401,\N,-21.267200469970703,-43.76110076904297
2402,BSB,-15.86916732788086,-47.92083358764648
2403,BAU,-22.344999313400002,-49.053798675500005
2404,BVB,2.8413889408099995,-60.69222259520001
2405,\N,-15.8613004684,-52.388900756800005
2406,CAC,-25.0002994537,-53.5008010864
2407,\N,-9.333939552310001,-54.9654006958
2408,CNF,-19.62444305419922,-43.97194290161133
2409,CGR,-20.468700408900002,-54.6725006104
2410,XAP,-27.134199142456,-52.656600952148
2411,CLN,-7.32043981552124,-47.45869827270508
2412,CCM,-28.724443435700003,-49.4213905334
2413,\N,-29.945928000000002,-51.144413
2414,CAW,-21.698299408,-41.301700591999996
2415,CMG,-19.0119438171,-57.6713905334
2416,CWB,-25.5284996033,-49.175800323500006
2417,CRQ,-17.652299880981,-39.253101348877
2418,CXJ,-29.197099685700003,-51.1875
2419,CGB,-15.6528997421,-56.1166992188
2420,CZS,-7.59990978241,-72.7695007324
2421,PPB,-22.1751003265,-51.4245986938
2422,MAO,-3.038609981536865,-60.04970169067383
2423,\N,-6.2331600189208975,-57.77690124511719
2424,\N,-22.81290054321289,-42.09260177612305
2425,IGU,-25.60027885437012,-54.48500061035156
2426,FLN,-27.670278549194336,-48.5525016784668
2427,FEN,-3.8549299240112314,-32.423301696777344
2428,\N,-20.702800750732425,-46.33530044555664
2429,FOR,-3.776279926300049,-38.53260040283203
2430,GIG,-22.809999465900002,-43.2505569458
2431,\N,-10.786399841308594,-65.28479766845703
2432,GYN,-16.631999969482422,-49.22069931030274
2433,\N,-21.773700714111328,-48.40510177612305
2434,GRU,-23.435556411743164,-46.47305679321289
2435,\N,-22.79159927368164,-45.20479965209961
2436,ATM,-3.2539100646973,-52.254001617432
2437,\N,-3.127259969711304,-58.481201171875
2438,ITB,-4.2423400878906,-56.000701904296996
2439,IOS,-14.815999984741001,-39.033199310303004
2440,IPN,-19.470699310302997,-42.487598419189
2441,\N,-18.444700241099998,-49.2134017944
2442,IMP,-5.531290054321289,-47.459999084472656
2443,\N,-1.4141600131999998,-48.4607009888
2444,JDF,-21.791500091552734,-43.38679885864258
2445,JPA,-7.145833015440002,-34.9486122131
2446,JOI,-26.22450065612793,-48.797401428222656
2447,CPV,-7.269919872283935,-35.896400451660156
2448,VCP,-23.0074005127,-47.1344985962
2449,\N,-27.7821006775,-50.28150177
2450,LIP,-21.663999557494996,-49.730499267578004
2451,LDB,-23.3335990906,-51.1301002502
2452,LAZ,-13.2621002197,-43.4081001282
2453,\N,-19.66160011291504,-43.896400451660156
2454,MAB,-5.36858987808,-49.1380004883
2455,\N,-0.889838993549,-52.602199554399995
2456,MGF,-23.4794445038,-52.01222229
2457,MOC,-16.706899642899998,-43.818901061999995
2458,PLL,-3.1460399627685547,-59.98630142211914
2459,MCZ,-9.510809898376463,-35.79169845581055
2460,MCP,0.0506640002131,-51.0722007751
2461,MVF,-5.2019200325,-37.3642997742
2462,\N,-23.509099960300002,-46.6377983093
2463,MNX,-5.8113799095153995,-61.278301239014
2464,NVT,-26.8799991607666,-48.65140151977539
2465,GEL,-28.281700134277344,-54.16910171508789
2466,NAT,-5.768056,-35.376111
2467,\N,3.85548996925354,-51.79690170288086
2468,POA,-29.994400024414066,-51.1713981628418
2469,\N,-2.89374995232,-41.73199844359999
2470,POO,-21.843000411987,-46.567901611328004
2471,PFB,-28.243999481201172,-52.32659912109375
2472,PET,-31.718399047852,-52.327701568604
2473,PNZ,-9.362409591674805,-40.56909942626953
2474,PNB,-10.719400405883787,-48.39970016479492
2475,PMG,-22.54960060119629,-55.702598571777344
2476,PVH,-8.70928955078125,-63.90230178833008
2477,RBR,-9.868888854980467,-67.89805603027344
2478,REC,-8.126489639282228,-34.923599243164055
2479,SDU,-22.910499572800003,-43.1631011963
2480,RAO,-21.136388778686523,-47.77666854858398
2481,STU,-22.93239974975586,-43.71910095214844
2482,SJK,-23.22920036315918,-45.86149978637695
2483,SLZ,-2.585360050201416,-44.23410034179688
2484,CGH,-23.626110076904297,-46.65638732910156
2485,SJP,-20.8166007996,-49.40650177
2486,SSZ,-23.928056716918945,-46.299720764160156
2487,SSA,-12.9086112976,-38.3224983215
2488,TMT,-1.489599943161,-56.396800994873
2489,THE,-5.0599398613,-42.8235015869
2490,TFF,-3.38294005394,-64.7240982056
2491,\N,-8.1552600860596,-70.783302307129
2492,\N,-24.317800521850586,-50.6515998840332
2493,\N,2.2234699726104736,-55.94609832763672
2494,TBT,-4.2556700706482,-69.93579864502
2495,TUR,-3.7860100269317996,-49.72029876709001
2496,SJL,-0.14835,-66.9855
2497,PAV,-9.4008798599243,-38.250598907471
2498,URG,-29.782199859600002,-57.0382003784
2499,UDI,-18.88361167907715,-48.22527694702149
2500,UBA,-19.764722824097,-47.966110229491996
2501,VAG,-21.5900993347,-45.473300933800004
2502,BVH,-12.694399833678998,-60.098300933838
2503,VIX,-20.258056640625,-40.2863883972168
2504,\N,0.6075000166893,-69.18579864502
2505,QPS,-21.984600067138672,-47.33480072021485
2506,ARI,-18.348499298095703,-70.33869934082031
2507,BBA,-45.916099548339844,-71.68949890136719
2508,\N,-33.561798095703125,-70.68840026855469
2509,CCH,-46.58330154418945,-71.6874008178711
2510,CJC,-22.498199462890625,-68.90360260009766
2511,\N,-36.58250045776367,-72.03140258789062
2512,PUQ,-53.002601623535156,-70.85459899902344
2513,GXQ,-45.594200134277344,-72.1061019897461
2514,IQQ,-20.535200119018555,-70.18129730224611
2515,SCL,-33.393001556396484,-70.78579711914062
2516,ANF,-23.444499969482425,-70.44509887695312
2517,WPR,-53.253700256347656,-70.31919860839844
2518,\N,-43.18920135498047,-71.8510971069336
2519,LSQ,-37.40169906616211,-72.42539978027344
2520,WPU,-54.93109893798828,-67.62629699707031
2521,CCP,-36.77270126342773,-73.06310272216797
2522,IPC,-27.164800643899998,-109.42199707
2523,ZOS,-40.61119842529297,-73.06099700927734
2524,\N,-28.596399307250977,-70.75599670410156
2525,\N,-34.17369842529297,-70.77570343017578
2526,\N,-62.190799713100006,-58.986698150600006
2527,LSC,-29.916200637800003,-71.1995010376
2528,\N,-33.456298828125,-70.54669952392578
2529,ZCO,-38.766799926758,-72.637100219727
2530,PMC,-41.43889999389648,-73.09400177001953
2531,WCH,-42.93280029296875,-72.6990966796875
2532,ZAL,-39.6500015259,-73.08609771729999
2533,ATF,-1.2120699882507324,-78.57460021972656
2534,\N,-1.7062699794769287,-79.37889862060547
2535,OCC,-0.4628860056400299,-76.98680114746094
2536,CUE,-2.889470100402832,-78.9843978881836
2537,GPS,-0.4537580013275146,-90.26589965820312
2538,GYE,-2.15741991997,-79.88359832760001
2539,\N,-3.4232099056243896,-78.56700134277344
2540,\N,0.33841899037361145,-78.13639831542969
2541,\N,0.18420299887657168,-79.39199829101562
2542,\N,-1.7043800354003906,-79.55229949951172
2543,LTX,-0.906832993031,-78.6157989502
2544,\N,-4.37823009491,-79.94100189210002
2545,XMS,-2.299170017242432,-78.12079620361328
2546,MCH,-3.2689,-79.961601
2547,\N,-2.0670099258422847,-76.97570037841797
2548,MEC,-0.9460780024528505,-80.67880249023438
2549,\N,-2.851099967956543,-79.80359649658203
2550,\N,-3.3196699619293213,-79.76920318603516
2551,PVO,-1.0416500568389893,-80.47219848632812
2552,\N,-0.989400029182434,-79.46510314941406
2553,UIO,-0.129166666667,-78.3575
2554,\N,-1.6534299850463867,-78.65609741210938
2555,ETR,-3.441986,-79.996957
2556,SNC,-2.20499,-80.988899
2557,\N,-0.2482219934463501,-79.21440124511719
2558,\N,-2.2610399723052983,-79.6801986694336
2559,\N,-0.9867669939994812,-77.81950378417969
2560,TPC,-0.12295600026845932,-76.33779907226562
2561,TUA,0.8095059990882874,-77.70809936523438
2562,ASU,-25.239999771118164,-57.52000045776367
2563,\N,-27.370554,-56.854064
2564,CIO,-23.442363,-57.427253
2565,\N,-25.407519,-54.619377
2566,\N,-22.049999237060547,-60.61999893188477
2567,\N,-26.881224,-58.318026
2568,AXM,4.452780000000001,-75.7664
2569,PUU,0.505228,-76.5008
2570,\N,9.045539999999999,-73.9749
2571,BGA,7.1265,-73.1848
2572,BOG,4.70159,-74.1469
2573,BAQ,10.8896,-74.7808
2574,BSC,6.20292,-77.3947
2575,BUN,3.81963,-76.9898
2576,CUC,7.927569999999999,-72.5115
2577,CTG,10.4424,-75.513
2578,CLO,3.54322,-76.3816
2579,TCO,1.8144200000000001,-78.7492
2580,CZU,9.33274,-75.2856
2581,EJA,7.02433,-73.8068
2582,FLA,1.5891899999999999,-75.5644
2583,\N,4.2762400000000005,-74.7967
2584,GPI,2.57013,-77.8986
2585,\N,4.81233,-74.0649
2586,IBE,4.42161,-75.1333
2587,IPI,0.861925,-77.6718
2588,APO,7.811960000000001,-76.7164
2589,\N,11.2325,-72.4901
2590,LET,-4.19355,-69.9432
2591,EOH,6.220549,-75.590582
2592,MGN,9.28474,-74.8461
2593,MTR,8.823739999999999,-75.8258
2594,MVP,1.25366,-70.2339
2595,MZL,5.0296,-75.4647
2596,NVA,2.95015,-75.294
2597,OCV,8.31506,-73.3583
2598,OTU,7.01037,-74.7155
2599,\N,12.2215,-71.9848
2600,PCR,6.1847199999999996,-67.4932
2601,PEI,4.81267,-75.7395
2602,\N,1.8577700000000001,-76.0857
2603,PPN,2.4544,-76.6093
2604,PSO,1.39625,-77.2915
2605,PVA,13.3569,-81.3583
2606,\N,5.21256,-74.8836
2607,MDE,6.164540000000001,-75.4231
2608,RCH,11.5262,-72.926
2609,SJE,2.5796900000000003,-72.6394
2610,SMR,11.1196,-74.2306
2611,ADZ,12.5836,-81.7112
2612,SVI,2.15217,-74.7663
2613,TME,6.45108,-71.7603
2614,AUC,7.06888,-70.7369
2615,UIB,5.69076,-76.6412
2616,ULQ,4.08836,-76.2351
2617,VUP,10.435,-73.2495
2618,VVC,4.16787,-73.6138
2619,BJO,-22.7733001709,-64.31289672850001
2620,CBB,-17.421100616455078,-66.17710113525389
2621,\N,-16.990018844604492,-65.14150238037111
2622,CIJ,-11.0403995514,-68.78299713130001
2623,LPB,-16.513299942016598,-68.19229888916016
2624,\N,-17.962600708,-67.0762023926
2625,POI,-19.543100357100002,-65.72370147710001
2626,PSZ,-18.9752998352,-57.820598602299995
2627,\N,-13.7622003555,-65.43520355220001
2628,SRE,-19.007099151611328,-65.2886962890625
2629,TJA,-21.5557003021,-64.7013015747
2630,TDD,-14.8186998367,-64.9179992676
2631,\N,-21.2551994324,-63.405601501499994
2632,VVI,-17.644800186157227,-63.1353988647461
2633,BYC,-21.960899353027344,-63.65169906616211
2634,PBM,5.4528298378,-55.1878013611
2635,CAY,4.819809913639999,-52.360401153599994
2636,\N,3.89759993553,-51.8041000366
2637,\N,-5.256770133972168,-79.44290161132812
2638,\N,-2.79612994194,-76.46659851070001
2639,\N,-10.7291002274,-73.7665023804
2640,\N,-11.411600112915039,-69.48870086669922
2641,PCL,-8.37794017791748,-74.57430267333984
2642,CHM,-9.149609565734863,-78.5238037109375
2643,\N,-9.7681303024292,-70.70649719238281
2644,\N,-17.179000854492188,-70.93080139160156
2645,CIX,-6.787479877471924,-79.8281021118164
2646,AYP,-13.154800415039062,-74.20439910888672
2647,ANS,-13.706399917602539,-73.35040283203125
2648,ATA,-9.347439765930176,-77.59839630126953
2649,LIM,-12.0219,-77.114304
2650,JJI,-7.169099807739258,-76.72859954833984
2651,\N,-11.7831001282,-75.47339630130001
2652,JUL,-15.467100143432615,-70.158203125
2653,\N,-17.69499969482422,-71.34400177001953
2654,\N,-12.160699844360002,-76.998901367188
2655,TBP,-3.55253005027771,-80.38140106201172
2656,YMS,-5.893770217895508,-76.11820220947266
2657,\N,-11.92870044708252,-77.06109619140625
2658,CHH,-6.201809883117676,-77.8561019897461
2659,IQT,-3.7847399711608887,-73.30879974365234
2660,AQP,-16.3411006927,-71.5830993652
2661,\N,-11.128600120544434,-75.35050201416016
2662,TRU,-8.08141040802002,-79.10880279541016
2663,PIO,-13.74489974975586,-76.22029876708984
2664,TPP,-6.508739948272705,-76.37319946289062
2665,TCQ,-18.0533008575,-70.2758026123
2666,PEM,-12.613599777200001,-69.2285995483
2667,PIU,-5.20574998856,-80.61640167239999
2668,TYL,-4.5766401290894,-81.25409698486301
2669,CUZ,-13.535699844400003,-71.9387969971
2670,\N,-34.789199829101555,-56.26470184326172
2671,\N,-33.358898162841804,-56.49919891357422
2672,MVD,-34.838401794433594,-56.030799865722656
2673,STY,-31.438499450683594,-57.98529815673828
2674,AGV,9.553375244140623,-69.23786926269531
2675,AAO,9.430225372314453,-64.47072601318361
2676,\N,4.0510401725800005,-67.69969940189999
2677,BLA,10.107099533081056,-64.68920135498047
2678,BNS,8.619569778442383,-70.22080230712889
2679,\N,10.1833753586,-67.55731964110001
2680,BRM,10.042746543884276,-69.35861968994139
2681,CBL,8.12216091156,-63.5369567871
2682,\N,7.625510215759277,-66.16280364990234
2683,\N,9.647720336914062,-68.57469940185547
2684,\N,8.92465591430664,-67.41709136962889
2685,CAJ,6.2319889068603525,-62.85443115234375
2686,\N,10.175602912902832,-70.06521606445311
2687,CUP,10.660014152526855,-63.261680603027344
2688,CZE,11.41494369506836,-69.68090057373047
2689,\N,10.286110877990724,-66.81610870361328
2690,CUM,10.450332641601562,-64.13047027587889
2691,\N,9.372650146484377,-66.92279815673828
2692,\N,6.733333110809326,-61.58333206176758
2693,\N,7.083333015441895,-69.53333282470703
2694,\N,7.233333110809326,-70.80000305175781
2695,GUI,10.5740776062,-62.3126678467
2696,GUQ,9.026944160461426,-69.75514984130861
2697,\N,10.462474,-66.09277900000001
2698,\N,10.794432,-63.981590000000004
2699,LSP,11.78077507019043,-70.15149688720703
2700,\N,9.906952857971193,-67.379638671875
2701,LFR,8.239167213439941,-72.27102661132812
2702,\N,11.80720043182373,-66.17960357666016
2703,MAR,10.5582084656,-71.7278594971
2704,MRD,8.582077980041504,-71.16104125976562
2705,PMV,10.912603378295898,-63.96659851074219
2706,CCS,10.6031169891,-66.9905853271
2707,MUN,9.75452995300293,-63.14739990234375
2708,PYH,5.619989871978801,-67.606101989746
2709,PBL,10.48050022125244,-68.072998046875
2710,\N,7.8013200759887695,-72.2029037475586
2711,PZO,8.288530349731445,-62.7603988647461
2712,\N,7.566669940948486,-70.18329620361328
2713,SVZ,7.840829849243164,-72.439697265625
2714,\N,7.803514003753662,-71.16571807861328
2715,SNV,4.554999828338623,-61.1500015258789
2716,STD,7.565380096435548,-72.03510284423828
2717,\N,10.27869987487793,-68.75520324707031
2718,SFD,7.883319854736327,-67.44400024414061
2719,SOM,8.9451465606689,-64.151084899902
2720,STB,8.974550247192383,-71.94325256347656
2721,TUV,9.088994026184082,-62.09417343139648
2722,\N,7.24938,-61.52893
2723,VLN,10.14973258972168,-67.92839813232422
2724,VLV,9.34047794342041,-70.58406066894531
2725,VDP,9.22202777863,-65.9935836792
2726,\N,5.9659199714660645,-58.270301818847656
2727,LTM,3.3727600574493413,-59.78939819335938
2728,ANU,17.1367,-61.792702
2729,BGI,13.0746002197,-59.492500305200004
2730,DCF,15.336700439453125,-61.3922004699707
2731,DOM,15.54699993133545,-61.29999923706055
2732,FDF,14.590999603271484,-61.00320053100586
2733,SFG,18.099899291992,-63.047199249268
2734,PTP,16.265300750732422,-61.53179931640625
2735,GND,12.004199981689453,-61.78620147705078
2736,STT,18.337299346923828,-64.97339630126953
2737,STX,17.701900482177734,-64.79859924316406
2738,BQN,18.49489974975586,-67.12940216064453
2739,FAJ,18.308900833129886,-65.66190338134766
2740,SIG,18.45680046081543,-66.09809875488281
2741,MAZ,18.255699157714844,-67.14849853515625
2742,PSE,18.00830078125,-66.56300354003906
2743,SJU,18.4393997192,-66.0018005371
2744,SKB,17.311199188232422,-62.71870040893555
2745,SLU,14.0202,-60.992901
2746,UVF,13.7332,-60.952599
2747,AUA,12.501399993896484,-70.01519775390625
2748,BON,12.130999565124512,-68.26850128173828
2749,CUR,12.1889,-68.959801
2750,EUX,17.49650001525879,-62.97940063476562
2751,SXM,18.0410003662,-63.108898162799996
2752,AXA,18.20479965209961,-63.05509948730469
2753,TAB,11.149700164794922,-60.83219909667969
2754,POS,10.595399856567383,-61.33720016479492
2755,EIS,18.444799423217773,-64.54299926757811
2756,CIW,12.699000358581545,-61.34239959716797
2757,MQS,12.887900352478027,-61.1801986694336
2758,SVD,13.14430046081543,-61.210899353027344
2759,ALA,43.35210037231445,77.04049682617188
2760,BXH,46.8932991027832,75.00499725341797
2761,TSE,51.02220153808594,71.46690368652344
2762,DMB,42.853599548339844,71.30359649658203
2763,FRU,43.0612983704,74.4776000977
2764,OSS,40.6090011597,72.793296814
2765,CIT,42.364200592041016,69.47889709472656
2766,URA,51.15079879760742,51.54309844970703
2767,PWQ,52.19499969482422,77.07389831542969
2768,PLX,50.35129928588867,80.2343978881836
2769,AKX,50.24580001831055,57.20669937133789
2770,GYD,40.46749877929688,50.04669952392578
2771,YKS,62.093299865722656,129.77099609375
2772,MJZ,62.53469848632813,114.03900146484376
2773,BQS,50.42539978027344,127.41200256347656
2774,KHV,48.52799987793,135.18800354004
2775,PVS,64.37809753417969,-173.2429962158203
2776,GDX,59.9109992980957,150.72000122070312
2777,PWE,69.783302307129,170.59700012207
2778,PKC,53.16790008544922,158.45399475097656
